"120201088801701025","120201088801701013","synthesized35","synthesized19","synthesized51","synthesized27","120301088800704111","120201088801701054","120301088800704030","120101088800401027","synthesized24","synthesized8","synthesized15","synthesized48","synthesized9","synthesized36","120201088801701053","120301088800704038","120301088800704088","synthesized18","synthesized45","synthesized13","synthesized28","120401088801602149","synthesized22","synthesized1","synthesized54","synthesized25","120101088800401056","120401088801602016","synthesized41","synthesized34","synthesized10","120301088800704009","synthesized43","120301088800107120","synthesized21","synthesized29","synthesized53","120201088801701043","synthesized26","synthesized47","120101088800401068","synthesized6","synthesized20","120301088800704017","120101088800401080","120401088801602044","synthesized2","synthesized44","synthesized52","120301088800107021","120101088800401002","synthesized30","120101088800401091","synthesized31","120201088801701001","synthesized33","synthesized12","synthesized7","120301088800107096","120301088800107003","120401088801602037","synthesized40","synthesized16","120301088800107039","120101088800401096","synthesized5","synthesized14","120301088800107200","120301088800107143","120201088801701019","120301088800704054","synthesized49","synthesized4","120301088800704122","synthesized11","synthesized46","120201088801701050","120301088800704079","120201088801701031","120101088800401015","synthesized42","120101088800401037","120101088800401011","120301088800704062","synthesized17","synthesized37","120301088800107171","120301088800107077","synthesized39","synthesized32","120201088801701037","120301088800107058","synthesized38","120301088800107176","120401088801602002","synthesized3","synthesized50","synthesized23"
262041.523300687,37118.9574566558,95955.8110856785,24350.7936460882,62742.9792698492,52860.8806876036,1330861.6258343,1966088.05192035,325756.904888706,54768.8262666468,38439.3014552764,49554.1576160399,13698.1829265362,32800.0419260646,46444.5349193175,5060.62217813638,21870.7094500558,17665.205162025,26119.7154299293,11062.5199640244,730.687021686498,53934.3853038922,155767.515014112,14308.2312667573,53588.8545532271,113908.040698115,14496.3908719985,0,256316.738661556,33625.5171203375,31382.0679132879,87646.7155893524,1337587.45762338,17997.7470083166,16155.0905653947,757179.728542272,132059.798476584,31216.4241433771,189351.171194013,19062.9514345871,56618.7671129096,3271.95595656274,161850.406510267,41291.5664718759,146784.74778307,33653.6181119662,218945.54729754,17153.4764600628,116904.786031188,72886.6464055035,6449.33492561608,287350.99345103,72726.7424742823,29476.0742662114,189134.164462225,126783.856964438,53869.3395781222,46064.3802132974,73112.8755246303,78884.8214575067,1065933.93006355,283032.006197409,12073.6173057806,34753.8992946912,67833.6835762096,669851.908482028,30995.6837326801,1619674.65717658,20110.555910324,215897.745267943,41874.3866291009,97166.8741344473,418776.935050316,30910.5201859185,30793.7548806541,411378.281493849,33500.8410772417,72099.4525666666,356798.582050711,29956.1904382262,137651.692236518,79613.3063099862,30055.8803810522,37735.898574508,27341.6080822477,301360.986710534,39586.4310715684,2519.30388081379,88977.4944493062,81192.2223554949,16929.196390901,90008.3350361434,31465.2397941328,30653.1923228739,168903.870836346,26303.5737661193,87442.7208904495,36666.8395008517,175908.059561568,33250.0240056297
220612.695917007,289761.631641791,200344.527583309,274485.09090237,193582.644890976,309165.443648445,1116604.97826646,1797355.86089928,246268.153619421,215631.093081954,274226.704731435,212682.033406372,269994.378131801,288141.578562523,213657.138353482,261256.495954433,234472.756045473,273965.768316998,282425.148091253,263166.522092503,256335.804914517,310245.132222086,179834.581671437,268023.934093138,202748.065157653,143671.420907169,241861.056270859,256316.738661556,0,255759.513538388,287689.264801839,169391.436421801,1170057.03586867,238332.784055856,272454.22243963,593388.268716694,184229.040352148,287523.47168825,66965.9503102677,239339.241072395,312924.078054655,259505.007276855,114626.862400474,218998.528775353,109535.660141516,289951.700040427,37371.42364162,260526.044109882,139416.536827298,183437.676991099,250035.065268305,226666.632557389,247242.582943874,285771.618845018,67182.9594353328,209371.344644181,205951.340135711,302374.270388541,233303.969377238,177717.327575876,907019.61611558,226697.565776486,265136.140409518,249347.926583115,189195.903639077,515443.707274211,227907.430675713,1450131.95034517,276412.964711775,176046.936534498,214443.217230762,161577.270084079,201641.126254911,225424.89608062,225541.754045595,312405.3767494,289798.853664924,184219.949486044,100482.555405027,251981.168435755,119214.749081988,176710.304111054,286362.706116534,238541.599675936,283647.5553882,46473.5998527911,295903.023154035,258726.112718805,167341.212116043,206269.383438501,273209.653711381,230514.362445825,286765.990889323,286960.171656416,87416.2221371178,277088.595341487,197335.566886491,219656.144875327,90100.4592848724,223084.040957707
235268.183548389,39288.1322879319,73582.4474027292,26410.6338224369,68698.2016291444,64923.7633052409,1311947.99673012,1940203.84948349,299601.130883695,40545.9543881116,18484.7147934759,43671.6038152675,37319.7167422053,42652.2078509363,43881.6166879022,34379.6111855469,38559.3396119813,39231.4217764844,44226.4428515996,26523.4299133486,33619.2717254644,65850.1113065918,132465.478488615,28930.6941131107,60865.3469197335,112397.061332388,35488.4047775906,33625.5171203375,255759.513538388,0,47829.257710719,87871.3547197533,1312167.93823389,36800.2396016046,38466.6645255203,732931.318024339,109366.233422447,47711.0503280522,189573.729415847,28953.0810743011,68170.8079583581,34028.2458126827,151868.085502885,39167.0546279937,147866.689815942,49470.4335834572,218764.965029366,17947.90976139,118955.769682891,77712.4151591391,33696.5982241357,261061.311543087,40162.760254425,46481.3774844818,189360.136079743,99481.2472265095,51022.722811395,59209.7276159555,43644.328255132,80920.2323954292,1040113.7239468,256551.615742191,27615.393172062,6479.62991223164,69265.2558156026,645140.595932821,33913.6516171548,1594144.50177518,40558.4632949432,192489.191618776,51501.9971881515,94322.6788148856,405322.540896926,43749.3799469586,43674.3357009711,384660.293180197,49358.0531293994,77006.1490256622,355617.962292306,5334.00964996646,136961.286956106,83832.5998700388,46891.7366066657,17241.1867964562,45033.9251491228,299090.395128399,54002.7114666863,33900.6798166082,92495.5760025332,59965.9145515097,38844.9554100204,60131.2649177612,41549.5417731379,47311.6669132786,169485.093308547,28475.3301098154,68185.5899349468,47662.2565045123,169922.905266002,45290.057342131
283088.545192009,17181.574016896,120194.894956904,21650.8591415682,94107.6968539645,21479.1245516072,1358088.07764656,1988027.7911482,347430.236309426,81857.9553438132,38457.8953779198,79023.6393574052,17694.9095673176,8382.68897116698,76546.641324737,26435.594146463,53218.0678020133,13723.5325460519,5264.37140396655,26169.6220946972,31353.4806018858,22555.8848314283,179724.015193599,21495.3442739693,84945.6629341194,145125.102276894,45829.9448757552,31382.0679132879,287689.264801839,47829.257710719,0,118889.596329494,1359995.13697783,49356.4917113028,15235.1281519928,780655.572425931,156350.027227619,194.030669436966,220723.326225041,49221.1721773627,25237.2444755648,28184.2792382654,191880.965154629,71184.873698752,178154.602567914,2291.85920901443,250317.895040622,32375.9728371634,148273.670880182,104252.620654303,37662.3833565251,308890.435508666,86484.242184639,1952.93061655676,220506.321610521,147309.326390644,84205.3764769482,14685.0636271589,91447.2467086869,110196.479726642,1087941.7106972,304378.995716775,24185.4630526737,52642.5773086047,99034.7385562755,692914.10739469,61202.8448703905,1641973.5106414,11276.3821484895,239893.543191019,73247.2725025254,128166.733536365,448205.479474687,62265.7460680337,62148.8919415927,432464.563483714,2141.0055643102,103469.3242303,388169.84662662,47539.4300117814,168977.81355448,110979.942205781,1326.72356852334,60481.4684860443,4041.88282459938,332709.609512745,8245.30118952202,28963.2236683242,120348.068021466,105907.818251567,14484.5057047835,107766.97523157,8449.02772428195,730.142425169157,200274.22108844,20099.9735161739,113317.637507547,68033.1285480663,206791.63340617,64606.5666198833
208660.991712967,120378.612094063,61900.184915486,105106.932225808,26067.462764297,140311.862232528,1251425.30504372,1899794.58165728,267538.76416001,50213.3607496129,106065.228479393,44200.6084911827,101255.51699102,118874.975864172,44523.6356936032,92555.2508453513,65953.0534346625,105211.477811266,113641.594017559,93874.5912807536,87660.6373086411,141389.990155048,101933.837262023,98748.7200095935,34806.5572958045,26273.020934784,73278.0554830474,87646.7155893524,169391.436421801,87871.3547197533,118889.596329494,0,1270615.68416984,69779.5795149166,103705.66648785,688598.341228283,82108.7132803058,118724.309758152,102584.865104159,70056.1351123867,144062.821812124,90813.3518515111,78535.3780419351,49767.9565593487,60300.0595861368,121144.757526126,132089.105595101,91165.4808212438,31087.1640233017,16930.8004400071,81395.4131501621,231017.636302112,91342.7569014151,116976.856489029,102368.720834295,94777.994321324,36975.6050322413,133536.356704975,78652.8639618759,9203.27177612661,1000494.95845611,227543.421970934,95861.4401799854,81679.5273383958,19875.0707206558,602836.549184059,58519.4952072893,1552691.74707869,107649.74654793,154849.114135339,46202.3701320979,11680.3895340132,334919.83660534,57004.9530529874,57120.3215808909,352900.53769954,120992.34094056,17600.1283648427,269780.491005419,83608.4745891878,50238.1752621301,11817.0379360017,117566.962074312,71041.2093277,114860.129468602,213962.7919368,127084.174303873,90038.4025288165,9265.45089313339,55913.5440624291,104457.327827078,85399.6654158897,117500.299121804,118162.650498739,82234.9947933342,107708.44592041,51079.212687183,51319.6716627672,88939.8003264897,54695.2641782426
1077031.39171958,1349316.56849071,1241634.33326972,1338496.25923988,1293898.69844535,1375536.07487109,342853.22108262,629225.140622713,1012579.14267522,1283266.60032436,1324395.67670922,1290942.41565737,1347312.83913216,1354433.82462291,1295210.619203,1341091.86138229,1322201.17698305,1350149.40250073,1356210.49784222,1336221.59878693,1337601.30351829,1376321.80782963,1181851.1782948,1339952.58159791,1300183.76166992,1250488.29566536,1327385.05278564,1337587.45762338,1170057.03586867,1312167.93823389,1359995.13697783,1270615.68416984,0,1324907.13833236,1349069.10406202,582130.342354827,1205579.49938607,1359875.78150674,1210831.02329004,1319558.37249429,1378272.38754119,1339848.53882876,1194994.95466155,1299326.94078279,1237935.96552183,1361624.51990233,1192519.81990737,1328444.47876032,1257474.00131261,1286981.54413268,1333143.90961027,1051121.88141797,1274979.49835698,1358615.08663789,1210966.94176731,1212691.17561518,1289550.17403826,1370604.54692951,1268597.54928645,1278991.32100079,272734.271172954,1055671.42549492,1337885.73826149,1307517.37443089,1284663.13091412,668080.794556825,1309070.32254303,282136.643752152,1351900.15691667,1121875.56003129,1308254.56878668,1258969.11999691,969607.172053959,1315881.59345501,1315963.01063271,928021.726462597,1361514.36911985,1287513.70316786,1113640.89391698,1312715.84104436,1237684.44950587,1282418.30149969,1359040.47941514,1300893.77828558,1357088.47138494,1133955.94071052,1365919.73319325,1339295.88664111,1276095.36309907,1256401.42093933,1349608.68320213,1252566.33630115,1353439.05054228,1359470.36572333,1223741.86406301,1340378.59975772,1250505.74971582,1311869.28686152,1195619.02129448,1314251.79024149
250952.090629126,53720.8500660809,84209.0139914458,39381.3229959265,44752.0054420084,70833.3948299101,1315338.44723857,1953628.34261351,314070.919623082,42011.168276842,48615.8025304861,34212.2201143543,31661.6149873716,50388.0861176247,30373.7100992919,22926.4205131352,3877.70013272424,35633.0206986947,44092.4000111765,26189.2459852333,18003.0375876768,71912.3626327473,143332.741069628,30724.0316669286,35593.5358295268,96052.0907808128,3547.16025912543,17997.7470083166,238332.784055856,36800.2396016046,49356.4917113028,69779.5795149166,1324907.13833236,0,34121.4615651052,743985.681427834,119628.774664417,49190.7866173462,171366.850119629,8451.54121430928,74591.9873437429,21172.2588684689,144888.332730153,25745.4668120617,128798.266353447,51620.0037991902,200961.418382207,27379.8713765103,98917.4246911825,54896.7271086929,11724.0316341216,275853.617171739,70145.8361462377,47440.0313215748,171149.841037037,117194.358913306,37252.7627863031,64041.5120865018,67103.3881383386,60952.346526378,1053532.94326063,271671.790318687,27957.5458204624,34630.6784665849,50030.2360531886,656944.180557151,15846.5513369758,1607029.640956,38080.193283349,203050.693538047,23892.6787850533,79525.1488681167,402039.438804245,12913.3616504495,12796.6458595016,399899.763593349,51467.1496587789,54112.8443029936,338813.464727472,31658.0489077282,119707.17771493,61623.947713166,48029.9297652184,32084.1116500945,45314.7811861608,283393.377711847,57573.9742647951,20393.4366745007,70991.5905571785,69486.1931209626,34878.5589432505,83511.9058130748,49032.7205588808,48627.4012909803,150917.86071211,41756.6260648491,74534.9376109818,18676.6968209377,158290.263596038,15253.484460299
272620.196650647,23980.2446845517,107965.153120399,16820.8633998425,78872.7749080168,36712.852667452,1344844.11204281,1977341.98868768,336714.05746551,68244.6808130253,35102.5065271741,64487.2403804382,2460.29944147934,17676.1556740308,61771.1999241114,11204.100773213,37983.5126352568,1512.68688986821,9971.02991513412,12857.8680684625,16118.4832441324,37790.9764064478,167785.496682977,9537.44754199115,69711.3094554722,129954.655905846,30595.6763137405,16155.0905653947,272454.22243963,38466.6645255203,15235.1281519928,103705.66648785,1349069.10406202,34121.4615651052,0,769185.166376994,144212.696012192,15069.5864699424,205488.284481858,34308.8798467616,40471.3315120757,12949.2495436769,177238.521395781,56461.5092347301,162919.587683503,17501.1841563304,235082.848975102,20885.5965251829,133038.681687416,89017.669030212,22432.1244442815,298212.130155076,78547.834895979,13322.3263774315,205271.275965038,136826.35222544,69357.1115973097,29920.1043420475,81555.8505039764,94983.6717349022,1077196.6145919,293787.354053692,11216.3636588059,42025.9148550366,83864.3036905015,681632.367276588,46338.2166024924,1631107.78231869,3959.17260016168,228016.939547603,58012.4815195946,113086.284656682,433880.298192061,47031.0458483993,46914.2095227264,422065.059726369,17348.2720322907,88234.2856108525,372934.826498599,36768.4492316698,153763.394451361,95745.0061500924,13908.5400050881,48236.72607456,11193.4364888243,317485.65396823,23459.3352416716,13728.1777791405,105113.018367405,93406.4987869355,839.956258336177,98294.4296464161,16481.0529212984,14505.9721917679,185039.206260091,17253.0774589285,100360.471547106,52798.1012403673,191773.987788137,49371.868950712
499044.503522066,770793.703682357,661346.91362604,759336.493095544,712064.01452854,797039.075504565,612148.207764213,1211355.24378266,434467.227106431,702605.411895525,746003.985067245,709891.131533525,767345.446921421,775461.746349459,714076.008031176,760838.601123277,741179.802006464,770317.375791967,776677.601292816,756335.742191249,757194.237043841,797869.205103559,601477.22514469,760224.145212217,718490.087619086,668358.823156689,746558.422481703,757179.728542272,593388.268716694,732931.318024339,780655.572425931,688598.341228283,582130.342354827,743985.681427834,769185.166376994,0,625148.37074003,780530.047455183,630257.099148484,738900.034131528,799931.222346934,759539.82939981,612869.013051774,718318.006315319,656174.811550869,782369.820724265,613335.488513818,748757.326946005,675376.829113904,705021.332212257,752548.42483121,472826.74505489,696814.272116727,779204.593485769,630384.630304713,633695.171745124,708238.841225447,791832.035815932,689600.720349587,697024.446054368,314190.08958772,477568.746119232,758055.390647393,728028.054810039,702878.874226072,88699.4320299468,728181.538337289,864133.997345867,772153.168334202,541289.362089901,726776.085906715,676942.732813638,397462.710019965,734640.618829532,734724.738285207,352502.066609166,782253.912644065,705561.86085102,548855.790748259,733174.235814947,655690.55927261,700393.148787377,779651.685671282,720949.979983108,777599.984390401,560757.420335211,786892.340990672,758962.795975998,694004.949346001,676048.55566419,769750.757041014,673963.595803523,774412.672449999,780103.701895832,642486.090366223,761321.529923145,669831.474033853,730499.425985722,613823.588012712,732957.494015672
131939.210014144,148445.34020921,36247.5994435142,135578.545133906,96612.4299640103,174287.924524719,1202706.47939317,1834172.10712261,194499.80292589,77746.4531598031,124712.217384476,86243.2654257135,142308.887418315,151921.435970572,90790.6310463138,135691.098881881,117149.392758511,145390.852022668,152093.22742063,131391.655536523,132072.394926494,175210.546850847,23736.0270093436,135447.093919238,100137.507107835,79967.6272364981,121958.573048227,132059.798476584,184229.040352148,109366.233422447,156350.027227619,82108.7132803058,1205579.49938607,119628.774664417,144212.696012192,625148.37074003,0,156215.009167514,130189.195835316,114003.29202804,177508.085961475,134393.377187502,70051.9882107587,94403.8682385872,103976.955512171,158198.391753833,152814.258073297,124091.784754182,93099.2137576625,93608.4196667687,127567.852985139,156405.784105655,79451.4453650536,154792.390619496,130033.619045849,25152.281689398,86218.7589225343,168526.039853144,68369.3313944312,86938.024638125,934038.769123256,152330.20138221,133164.910150785,103908.68692797,87186.2783467879,537795.64915496,103792.545982325,1487680.33618896,147311.173251611,83862.1655763305,105620.800928173,73609.8474645296,300898.811695231,111644.457022267,111712.620156716,280375.714075479,158073.187544355,93803.8388865864,276152.760984084,108883.697160786,92174.1966213708,92179.8146516,155271.48713921,96053.6664185691,153076.131782736,219577.642951219,163110.405372408,133819.713712447,90984.3647260092,50900.9783692715,144800.991996387,56600.1572788998,150767.010626298,155756.772922973,116397.424364279,137771.921422244,45102.8676066129,108382.783356083,95688.0959016731,110296.36403843
282972.293115835,17197.5954415106,120058.113341819,21546.1829180508,93941.9105859515,21644.9866827134,1357943.71638282,1987911.17439341,347311.797341492,81706.736202252,38390.4875501716,78864.0317500532,17529.3302624509,8391.33088787885,76384.9061498339,26269.8541471106,53052.3567738604,13558.1462437347,5099.130385155,26013.5358454572,31187.8100544139,22721.8991622101,179591.413074028,21342.9168035373,84779.9090603891,144959.956994165,45664.2577822556,31216.4241433771,287523.47168825,47711.0503280522,194.030669436966,118724.309758152,1359875.78150674,49190.7866173462,15069.5864699424,780530.047455183,156215.009167514,0,220557.538883655,49057.9160899506,25403.2275582655,28018.6399357593,191721.133147112,71023.5067983853,177988.816068541,2457.76668368782,250152.090255879,32234.2862154989,148107.874168988,104086.833116123,37496.7372789367,308772.176453063,86387.3661194617,1791.66119148148,220340.524531297,147190.795404774,84043.0878869438,14851.0360335514,91331.6727708228,110030.919365844,1087824.1915609,304261.617589709,24030.0905112621,52514.7972107792,98869.5753419783,692790.515994019,61040.0505826249,1641854.88278669,11110.9676022061,239762.253596242,73081.5332003517,128002.443610376,448049.256107497,62100.0241276084,61983.1697859855,432349.843185068,2305.81347090094,103303.566749034,388004.049363898,47409.107469646,168812.227769055,110814.170436934,1164.74757384916,60340.9082008073,3876.9055678764,332543.926134929,8411.04474538974,28797.483241752,120182.27116705,105767.930580586,14318.9894280382,107656.810664177,8430.73538229392,571.20549016144,200108.386380371,20009.0458006983,113173.570064422,67867.3723535719,206628.036222898,64440.8209062739
203012.681797808,222947.608917647,139200.648111502,207684.208139948,126616.896251454,242199.569837351,1170952.32161806,1839487.42620749,244637.030777981,149841.343902391,207988.242423454,146209.38287666,203028.440228852,221212.508442488,146991.302793501,194290.649557211,167506.932042603,206999.828690672,215459.205856081,196250.100665927,189369.871785077,243279.195092643,132477.466936228,201101.593691966,135782.782686721,77189.7289609885,174895.221812308,189351.171194013,66965.9503102677,189573.729415847,220723.326225041,102584.865104159,1210831.02329004,171366.850119629,205488.284481858,630257.099148484,130189.195835316,220557.538883655,0,172430.687900432,245958.196110136,192539.068269115,62210.6982641933,152299.424402221,42570.6898821916,222985.832777685,29594.5976733792,193746.63880493,72451.0496833416,116471.953996989,183069.520113184,216441.787096688,184010.577832196,218805.755002347,223.234522260596,154604.99418224,139327.862148265,235408.330596289,170077.729293408,110803.33589398,944414.398673638,214973.934504116,198215.003947333,183210.446558687,122331.744759568,548469.373103906,161065.774631314,1492039.08283444,209447.031705034,149643.434408112,147477.424884382,95251.8873212888,251346.352552625,158459.08576356,158575.937532577,321920.1796726,222832.984675645,117254.020450337,167447.430376833,185633.779513864,52625.7663916765,109744.604065785,219396.769218481,172416.448168776,216681.621459516,112440.843018353,228937.352985912,191760.172833212,100375.280048494,143084.716481278,206243.796704665,169382.736822783,219837.400422584,219994.232436604,20452.9946754645,210284.125521637,134480.245107725,152690.207572693,37436.0020365327,156118.233578772
244792.903289888,50821.3125508257,78173.4704373795,35783.7352122703,46384.9110184142,70481.7616688172,1311847.2866865,1948173.00120423,308191.315402121,36308.5542760586,42298.5929625812,30495.9656859766,31929.7458107529,48833.7636137283,27501.6094762541,23626.5214834951,9676.11411511223,35776.2759642013,44043.6303580151,23857.7105023148,19094.9776989246,71549.3518424099,137734.588394544,28710.8054495714,37423.4132364776,96176.768434378,8859.17033995038,19062.9514345871,239339.241072395,28953.0810743011,49221.1721773627,70056.1351123867,1319558.37249429,8451.54121430928,34308.8798467616,738900.034131528,114003.29202804,49057.9160899506,172430.687900432,0,74214.6801153994,21984.7573275212,142983.869210285,22294.3768300652,129931.363579522,51458.0725214218,201995.207035459,22421.6739115021,100132.433216379,56390.5326783908,13778.6053353213,269879.748311936,61798.9457139005,47339.6778163588,172213.936677474,110357.592616166,35063.8433915858,63739.745001673,59171.0841657355,61636.3613067027,1048039.41882687,265636.504395388,25814.6733344064,26341.716076299,50193.4333562474,651698.957508097,12063.5232792461,1601665.36102779,38159.2545233044,197709.737547552,26130.1581242275,79009.5027519109,399791.890904345,16151.9416257195,16052.5368350185,393942.44265791,51307.2875332471,55610.8300389473,339777.803978554,23717.8929058472,120272.510127536,63050.0410122533,47914.6400057383,23838.1760980095,45244.1273235825,284010.195510606,57325.8394059256,21267.228928434,72340.5789361718,63380.7730546754,35051.0475820356,75739.4043625605,47453.29619972,48502.9519052124,152011.045565412,38323.9180493134,69081.352639061,21267.9038530535,157579.758972101,18188.4747981401
301324.316042858,29211.59725465,141739.07200134,42401.7299150911,119341.587251775,3759.10851875123,1380115.08600065,2005856.60516488,365885.600617309,105388.166244198,53937.0595470792,103544.547332823,42931.0483333768,26277.485539369,101321.895288138,51667.6492880063,78451.4147650214,38959.822350397,30500.9450146901,50660.3129619997,56589.2540491027,2703.62146684015,200484.770882313,45804.6857326086,110177.730005842,170277.698480637,71063.0876662392,56618.7671129096,312924.078054655,68170.8079583581,25237.2444755648,144062.821812124,1378272.38754119,74591.9873437429,40471.3315120757,799931.222346934,177508.085961475,25403.2275582655,245958.196110136,74214.6801153994,0,53420.1210828039,216313.839602361,95922.0501527541,203388.828606392,22972.4398996215,275552.735699514,55529.4359508857,173507.818660685,129486.579328283,62890.9571695925,327371.722018888,103297.257320631,27152.5253478502,245741.192238,166296.313266429,109034.980868933,10555.9785476045,110536.799093052,135404.758985317,1105971.48642165,322740.767113883,48652.3544930398,73875.6707533827,124196.587027909,711925.116446658,86109.9777916507,1660122.15224778,36512.7572962082,260336.20884368,98483.6720607785,153213.020553956,472058.236978774,87499.2783973747,87382.4144657281,450295.947224579,23125.2749847312,128704.442989307,413403.921244132,69175.1471019116,194186.398981981,136213.942253559,26563.684395829,82970.4179325327,29278.6254708553,357928.103667367,17056.9810875378,54199.0232657655,145583.125898149,127925.572102268,39714.4813357794,125967.8643713,27592.6705707271,25966.2995478215,225508.484894947,40018.9306839047,135823.910120608,93268.4398709038,231728.877396223,89840.1301546074
264087.497510207,34320.1889742188,98233.1790270426,22135.268344752,65923.7387822712,49661.5882034748,1333620.67342336,1968306.56493501,327887.01737487,57319.2545497416,37247.2663849432,52444.5817295556,10489.4484630026,29719.5789416175,49432.4594243039,1789.89738640604,25035.2197104947,14460.8021368972,22920.1948350786,9418.69982140402,3169.4517282137,50740.1568239991,158084.341950819,11853.9858712203,56762.971052704,117073.528180413,17648.0447074072,3271.95595656274,259505.007276855,34028.2458126827,28184.2792382654,90813.3518515111,1339848.53882876,21172.2588684689,12949.2495436769,759539.82939981,134393.377187502,28018.6399357593,192539.068269115,21984.7573275212,53420.1210828039,0,164877.444571092,44220.6390486727,149970.409249045,30448.6910702453,222133.635284787,16763.0200485558,120089.52192882,76068.5961050898,9499.18355305725,289456.874998115,73630.6674480633,26269.0022821309,192322.06413415,128665.172641514,56897.6251110555,42869.2972464612,74577.69020822,82059.8436371379,1068149.55342756,285115.731936562,10026.377086432,35733.4017866912,70991.7614127143,672165.938519028,33962.9800657082,1621927.60625436,16908.0550345856,218250.517262309,45063.5900115772,100305.200407401,421754.579621222,34082.3736203293,33965.5258203761,413461.652407744,30295.8353560791,75285.06931611,359985.639902179,30741.629586498,140835.213260692,82795.8947372546,26857.7180081428,39500.0528446258,24142.5800168081,304546.738898002,36404.4696884553,780.743994074224,92163.8066810098,83497.8777397734,13709.3315571572,91475.0978968232,28403.9534219879,27455.1862172882,172090.022197607,23921.6730663656,89910.6848850911,39848.8873863086,179038.441594878,36423.1376288376
151475.488228452,189607.728434663,87463.265158627,174659.432454609,104187.426120515,212662.709032066,1172892.28481883,1824218.84653724,202292.18459218,111684.340815945,170019.263281744,112859.304256684,174883.854427359,190151.808225141,115483.788023155,166543.521860898,141280.413114136,178686.848265657,186810.88648611,165790.970876626,161866.200536856,213711.655963528,70274.9550954652,170594.970767095,112272.349762016,55688.007580326,148195.918547585,161850.406510267,114626.862400474,151868.085502885,191880.965154629,78535.3780419351,1194994.95466155,144888.332730153,177238.521395781,612869.013051774,70051.9882107587,191721.133147112,62210.6982641933,142983.869210285,216313.839602361,164877.444571092,0,120781.952749393,51386.8635494312,194062.619829862,82828.3638617923,160967.595289091,62789.3959524273,95465.9909277847,155897.070810528,169251.23744676,135761.489337472,190032.215267248,62086.3495547922,95107.4901069901,107983.323820615,206076.099722408,122096.921686821,87627.9811339075,925713.954117933,166803.048531383,167799.583526274,145445.048499586,96238.0426763469,527999.361652528,130943.365661615,1476948.14098513,181033.884099401,95657.9056357837,122812.1247289,67123.9345781949,257213.760165048,132880.904046058,132988.843432259,285159.245458941,193915.127319198,96129.5626715466,209457.063957413,149152.281280062,45548.4936597548,89847.5915678197,190602.314970482,135021.504388647,187987.293708338,152430.784849652,199813.801374419,164136.816954385,82301.682031626,95786.267725618,177961.622917189,117108.290373313,188811.624903283,191178.117331135,53170.6564572221,177218.044538221,86668.4510705605,127572.628564059,25814.4194916743,130721.88509123
226108.197505347,70877.264300193,59647.8442191402,55588.1380705353,29670.3981188028,92220.0880688872,1289904.65314387,1928094.73420166,288898.445829306,18087.6289497835,56796.4426117364,8513.98169681099,54110.878550723,70077.3299834657,5524.82429698134,45848.9846760308,22877.4104663073,57910.50361694,66071.316732036,45262.9436416357,41290.6821190358,93285.4028705241,118039.532901752,50131.4170814031,22570.999498822,75366.1455887688,28558.3470340095,41291.5664718759,218998.528775353,39167.0546279937,71184.873698752,49767.9565593487,1299326.94078279,25745.4668120617,56461.5092347301,718318.006315319,94403.8682385872,71023.5067983853,152299.424402221,22294.3768300652,95922.0501527541,44220.6390486727,120781.952749393,0,110066.718640776,73386.2087801529,181751.865160587,41611.7628811061,80635.2042582372,38557.0390194615,35579.0921195654,250787.974045518,57022.6452049485,69316.3591837315,152083.659787918,93877.6151099069,13199.5360250652,85546.4207292897,49580.0705613743,42157.4606117934,1028026.60930515,246672.815858652,47287.5697019578,33490.6852184854,30425.972068153,631331.964363448,10327.7903287494,1581454.55857648,60262.8624171565,177533.58920519,16776.9633769993,57733.7392572742,377544.127659227,17727.2724136373,17774.0330150715,374777.286890987,73237.1375847819,37854.2843889027,319286.828497869,34447.2235169681,99791.2743485931,44746.1364652645,69894.1459220156,23915.7957912208,67256.7034009063,263210.928007292,79212.3156599956,43497.4096181387,53585.4893386719,45239.2784907538,57181.5398986519,64249.3474826636,68714.7915489203,70475.2904685296,131983.826363027,58196.1623008574,49348.0923118264,16334.0314008183,135861.430582418,16935.6118015015
